Tara,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16
Bulgaria,0.46768602707948814,-0.47282704251524527,0.34590844475102817,-0.9164946135328607,-0.03715908719095613,0.9148213445510494,0.34646157719461695,1.828118712402846,0.5739245760957264,-0.09710216829725102,0.10084467548023626,0.4953045336639714,2.9375605124261175,-1.776795246905158,-0.8554360784469428,0.11769135219650044
Burkina Faso,-1.661420963446247,-0.5442009637680616,-0.8317686559591356,0.48752761457387517,-0.4339864780238352,0.06844878552481976,-0.08225809755952604,0.8093108423801436,-1.584045602520602,0.7706229496239885,0.7383512191801185,-0.29094481559982677,0.2681814796422041,1.8089654340078667,1.4013298502180143,-1.7148886244726498
Burundi,-1.927333904399817,0.005646779986572508,-0.9076384762180826,-0.6940125253597581,0.4284058283142362,0.17396831555996606,0.9777776045740055,-3.4590000764319067,-1.22979720394126,2.844226340382405,2.2971191484109874,0.9095607496828197,0.4211968302211326,0.3953621697738901,-2.5986404519700113,-2.2526184951701276
Cambodia,-0.8958704070883282,0.20331873116019927,0.6395080844195221,0.17035308111913938,-0.34543583806433725,1.192423506529897,-1.9064468796412846,-0.8800864334403528,1.3773163483403703,-1.6688027673971264,-0.024037959528543117,2.7120078400361387,-0.06764705382345174,-0.9983830949569051,1.7984225041006263,-1.7443786985995708
Cameroon,-1.4140022361028268,-0.4295845802684665,-0.6379581262433698,0.8896530061917274,-0.5455675433933398,-0.6025441609451936,0.23843697878839626,1.3197187443399592,-0.8342939074253026,0.033724889188958815,0.4467934475773722,-1.194099212280278,0.4963724491929459,1.2440995996649615,0.5348998441808313,-0.16828418584357133
Canada,1.2887933718597773,0.3890269939411583,-0.5030631780648284,0.9065589312212449,0.06260424779730439,-0.2384378673528123,-0.1934457788328748,-0.3567485627755906,-0.16173102653314508,-0.09995660916944786,-0.2851443031075352,0.032248600053464575,-0.06901057810366885,0.0301145897051599,-0.666893027085778,0.0028590628277695616
Cape Verde,-0.19945602901775353,-0.4279837494868916,0.2689125369775567,0.6655775941416529,-0.6070272157190847,-0.692164125217272,-1.3527882355349177,0.6665109027463212,1.7409402920857449,0.9400641435000316,-1.8152262232454335,-0.09087579015295204,0.23007859031197195,-1.9151274823959057,1.0800390585980375,-5.016452045267625
Central African Republic,-1.7341105576954194,0.18230107330641224,-0.7204284163172937,0.9427313893853573,-0.16967130899466878,-0.7877533719534418,0.7335027428552199,0.16252710384935065,1.0747511420495637,0.3935516689080849,-1.0186470658402473,-0.7985107075488411,0.43099760907998896,1.6322412465256855,-0.38862579107912126,-0.5171855927809094
Chad,-1.7418034971112166,-0.6764246183398864,-0.9211427263516186,1.2132885013693668,-0.47584021657096903,-0.7835918509547792,0.2850504965490064,0.5609418091798176,0.7018400677597403,-0.3461245447224026,-1.2229097725722935,-0.5463293098005124,0.4476463752041694,0.04827786090476725,0.35506291114780125,0.39149985040603735
Chile,1.0549514546227203,0.2899595735667003,-0.6770109085562867,0.3597761499495283,0.15054337876970675,-0.5232204598699838,-0.5655680446935432,-0.49537663556437744,-0.37520543800585066,-0.3264971713180351,0.0907317939663283,0.11892918200930541,1.4016983375223662,0.6134951886680748,0.3776859479654107,-0.2683306266539918
