Tara,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16
Denmark,0.7907979668213351,0.160144155300377,0.3934480399749172,0.7244892143191145,0.06664788992268773,0.7498560651192601,0.2578453945628098,0.08981347338931046,0.004502873853426968,0.48646205204730075,0.09741320004560769,0.20109624926465297,0.10420498139548091,0.03907043229810003,0.0998086168726394,0.00014187612544483638
Djibouti,0.8418618489467353,0.004010187956733766,0.8413343941590219,0.06261620034344889,0.0872642184588159,0.046409851357326996,0.696991637434398,0.723241170239526,7.228901743851983,2.026787957324394,0.041191011630908304,9.599861702348916,0.05596613994992748,0.0033172710637617425,0.04112929707397594,0.07152119382320606
Dominica,0.6379468682179358,0.2057545641214455,0.01021485024627418,1.2892515184925881,0.04390788097284885,3.0830027708091152,6.100379847562387,0.5919281773499617,0.0011918938478392,1.9291050289133362,0.4070924371032544,0.41493799790018293,0.11826102661859432,0.032336293532279924,0.4726158561768531,0.11224947332900899
Dominican Republic,0.024740533706422593,0.011483077106598962,0.16350218564991767,0.001002776962771516,0.020494717522395622,0.5422613895311547,0.053683385246479524,0.00486644684731028,0.006603028727612304,0.005757385563355914,0.24951632407359858,0.2950551113184715,2.114938605396681e-05,0.1892097765100993,0.218674029282986,0.1462002226861232
Ecuador,0.05036653831705113,1.5892963330791886e-05,0.007892140427819385,0.041317887111276874,0.005049767423035206,0.08693812132400981,0.10584624420349457,1.1250746556910107,0.1919797448238364,0.07015633974959787,0.4887809830501377,2.2776831292169416e-06,0.0028229465722016444,0.4322882019702868,0.020017467464646554,0.007496791932954022
Egypt,0.013932849289032934,0.4303794093898943,1.5290930866081098,0.31150630562417375,0.1483216599138176,0.16311740797891214,0.1533793088937852,0.7529516148205433,0.0534854168505273,0.03419563591664512,0.017485863383796752,0.116889478411892,0.058027418654917805,0.0013515180340069688,0.03473229632682972,0.000677975599816808
El Salvador,0.01799123336306482,0.03270175125283845,0.17649006692823505,0.007029524248979033,0.0733270368474292,0.048190364475495524,0.10392906728116119,1.4255662871690447,1.5554553965680369,0.699734375022811,0.40773678026260474,0.025623004500028138,0.19109315109812877,1.0585897133351774,0.7548197868531171,0.20127085486901847
Equatorial Guinea,1.2892521384265792,0.05963858286032599,0.7948135036743985,0.9025180602020153,0.04194592094206174,0.9369413845909043,0.5936911097039641,0.2916765100948497,0.5282341883317346,0.04556197591598398,1.090157190235293,0.3554888419739628,0.014767915546449958,0.5750420703590374,0.5895042021013686,0.037905482703382384
Eritrea,0.21613847114727713,0.1730120514425509,0.0018865845429548642,0.11341167991916731,0.18229325625362067,0.08719745135079408,0.1105203151932994,0.441349975537932,0.14377966857800614,0.3893528356071428,0.45012691592438697,1.0995313444105446,0.12972689952950664,0.19323668050324944,0.49513918078333713,1.6733482996812359
Estonia,0.17860496406035514,0.134000226793217,2.2785518825558095,2.9495668356427838,0.8301831369788576,0.8186533132028451,0.2863065331749319,0.21741792517838443,0.017300490835562933,0.7631214370872065,0.009349119339533769,0.011414824820470421,0.6129778966676497,0.180377154810662,0.35536157855998846,1.4243735849239807
Ethiopia,0.7562564371621369,0.03230910629416633,0.007758612839681693,0.050796808511875506,0.035367864098100596,0.19860160290239343,0.21562238536491307,0.17211207937584658,0.40925037981364754,0.09048982589297373,0.41389860795526684,0.12682782794400657,0.6133242413232042,1.0766661741598411,0.7495084680223407,0.014908519210219073
Fiji,0.01989564347288954,0.08621270126521945,1.0031838063557754,0.22414013668094618,0.19945583628979888,0.0019326262130847799,0.13525049859224111,0.2969338567344442,0.6757688475064829,0.3035184239483579,0.6197292626612707,0.005573999260703454,0.18771132640424848,0.06919165386637961,0.3933093974142763,0.35265248489909407
