Tara,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16
Jordan,0.26798835635351254,0.09137979241632233,0.0013496848511190876,0.002196052728132409,0.0001371285652006927,0.3961413107289079,0.04662814914259299,0.03343426286421173,0.009023023386553608,0.03873762066570221,0.06615875256468107,0.04291912490815385,0.0012668257135893008,2.2133611361468763e-06,0.002620902194742455,1.6799555441788558e-05
Kazakhstan,0.19743678353364263,0.032141620048822164,0.06934967814539002,0.4267460105933345,0.024539750680202168,0.17630220191953114,0.0173007280993344,0.0034238052999601585,2.4127505053964628e-05,4.2722801033653805e-06,0.012872162083027274,0.0006937986318172621,0.01160698568995087,0.027547704194130378,1.0900552712884115e-06,9.281240428381719e-06
Kenya,0.8894654817532016,0.050931892251387445,0.005809921261282812,0.0076649402008151435,0.006233083766004397,0.006788209160732114,0.012893258422392388,0.001990445349495242,0.0015589591178597631,0.011718122056530098,0.0017513801108915246,1.109927738377905e-05,8.022376660407378e-06,0.001986605658796624,0.001188550811324694,2.8425241938528684e-08
Kiribati,0.05831073617350825,0.017325545567926502,0.4691225433106159,0.014357477893220092,0.09535945745192588,0.08093921203219512,0.11148684728310342,0.03790738320416528,0.008857928948915858,0.0027071626933841495,0.007422609270142748,0.04753234943424981,0.03886897873734946,0.00025632555265854497,0.009542705236600465,2.7372100384416633e-06
Kuwait,0.6632941793221412,0.005119530807467333,0.05017811687708124,0.010832963518968921,0.017905014992013475,0.15742063100319448,0.008228913830885585,0.01138220389115124,0.0007086848773973983,0.031008153126162827,0.001074287483790051,0.029073962194840503,0.007389939035627262,0.004437024554738292,0.001917571715074233,2.8822769465913074e-05
Kyrgyzstan,0.04545710057340419,0.13296474660243496,0.10163707647984768,0.6227972109241959,0.0033414904120369114,0.02011655302748343,0.017969443527057066,0.009322001626956516,0.0008249845613401126,0.026567111854100663,0.011773357732262442,0.00036276830531451946,0.0001948197310303709,0.0024600390123349384,0.004211146614621676,1.490155785331754e-07
Lao People's Democratic Republic,0.6125870593651627,0.0929719617455883,0.01954650601753621,8.372714756902215e-06,2.8866969294287003e-06,0.021797970748500532,0.0007939020097867245,0.057614508679877885,0.0617017651093364,0.029812907857644056,0.08785816866724203,0.0031787577701040534,0.0051055581024726775,0.0049639861286068145,0.002052676085998673,3.0123004565808494e-06
Latvia,0.18524630927928712,0.04394770545665881,0.2861710269785242,0.26522143408090587,0.0826471936604208,0.00011110422286869591,0.08529064783738916,9.868782597923954e-05,0.0005144392695240659,0.0008983054911149049,0.0007199460992736515,0.023018411692709267,0.015840069191991196,0.008096495396565755,0.0021591065984777336,1.911691830950684e-05
Lebanon,0.4361936962839994,0.002569637984020428,0.00017499973018513505,0.19425602370378653,0.01481612831755512,0.06667618269040587,0.2478382800879816,0.007005444550533293,5.811556416454032e-05,0.009549301827261705,0.0012633644416047893,0.0006348353223075922,0.0013202402619787285,0.017450747266879674,0.00017124868868482383,2.1753278650840103e-05
Lesotho,0.27612327167586936,0.633482887114371,0.04627899606104416,0.004939021420235411,0.006029826007450866,0.00013064141908742988,0.0014080487676114066,0.002627130334948663,0.0008688126717313815,0.00987140920910953,3.136966746008329e-05,0.011772184807554868,0.0007293912434129271,8.04945274961157e-05,0.005590672645833454,3.58424267834991e-05
Liberia,0.8063450480386585,0.012773734220165497,0.09241754345371948,0.002459238370511276,0.001990794335989698,2.8509051985123984e-05,0.03515328519907759,0.030922324236425682,0.0004420396627448789,0.009991205352362068,0.006090110426045487,0.0006832420833615826,0.00022411282132895065,5.682806106331435e-05,0.0004215556715870651,4.290149738204267e-07
Libyan Arab Jamahiriya,0.4354170319667,0.06410334374628494,0.3293652101096435,0.004651500382469156,0.037280037747887365,0.00028247489657029013,0.11657987141371062,0.0011298659349212785,0.0013724913905953514,0.0043964794250032305,0.0009667144856481326,0.0010334886087885321,1.9983282361895133e-07,0.0022713990091136867,0.001073422489798553,7.64685600417026e-05
Lithuania,0.14238080155469215,0.02237558235496461,0.391962889645804,0.2921545107479068,0.07232133015912001,0.060024828401272406,0.005705500093538588,0.0016210507992089446,0.0005696194959695777,0.0015306696549651421,0.000667442080948557,0.006607662408577887,0.00012794222747531208,0.0001939268195297002,0.0017352919425979959,2.0951613428297605e-05
Luxembourg,0.7317925364781667,0.0176890533128839,0.09892821856044626,0.009555057420880806,0.011794899459130724,0.09130958239167974,0.014072953611271883,0.003551888783486527,0.0003169255612470741,0.01689909369941484,0.0013394480022109435,0.0007069610412586995,1.6687512973087223e-05,0.0012992608592414948,0.0007272310409512709,2.0226475615855237e-07
Madagascar,0.6762246123632913,0.1166655301280772,0.037465689697961296,0.08325489909819893,0.022913332845615666,0.01804746076807844,0.0023925505885299602,0.02073099761710669,0.01583967610176573,0.00020571092595041618,0.005908617182723108,0.00015605558598592292,1.579255166678459e-08,0.00016026830083745874,3.457762065098232e-05,5.382675159795174e-09
Malawi,0.8229169706900643,0.06544142847995803,0.0069350583735919725,0.0002456574215651218,0.003609787443154873,0.005853834090101643,0.010668441611109289,0.00540099230346093,0.06057894123582348,0.010379908390235192,0.004276339318256236,0.0023665759575039248,7.55448379182131e-05,0.0011355517964023695,0.00011176607702878063,3.2019738256025464e-06
Malaysia,0.7637768454956145,0.04229268141905466,0.02675903712966156,0.009767249529762366,0.008454272778799404,0.0011787461428152974,0.00784213498460687,0.019929728770064093,0.013048544438958577,0.0677724940082653,0.015659296638174464,0.0035599780747926782,0.010115365666851641,0.005401521165796975,0.0044251292358988845,1.697452088271764e-05
Maldives,0.0011223692632262416,0.304246212537479,0.17995452662653932,0.038036762797736205,0.044121270366635434,0.2193356899361485,0.024084430466836677,2.235700030137786e-05,0.00014088745619231837,8.090008711867343e-05,0.06579254805357175,0.09082555729435793,0.012447822371843071,0.009484383479524636,0.010304088266920863,1.9399556800731535e-07
Mali,0.8925966235711852,0.023325800148329103,0.03926617624089892,0.025819629407194362,0.0025994971410517173,0.000410641747988344,0.0002899367502346307,0.00020135698800776512,0.0023385996398813218,0.00048622467378410674,0.00848937115424657,0.00028312611464912,0.001833115114928333,0.0010553026152923001,0.000956650525557813,4.794816677047714e-05
Malta,0.9222059493524538,0.009528655576433039,1.719688471571372e-05,0.043123122735516536,1.970742737733618e-05,6.144200924535292e-07,0.017044423957580622,0.00021647007254978732,0.0016050964872997159,0.003423532981316799,0.0013183403291668631,3.17771290499493e-05,0.0006002085628987892,0.00045497495425586185,0.00040925744271089805,6.716865818327873e-07
Marshall Islands,0.3175682634907202,0.00018295673497836714,0.17449219699416127,0.1454289600768394,0.016809221455478127,0.12366191988021337,0.006413534145025673,0.01636390473077449,0.01660004051123746,0.017217551762047173,0.06525053347855529,0.050755942960406614,0.028271022751630754,0.0016531796632872715,0.019328688507257465,2.082857387211889e-06
Mauritania,0.6659391144580076,0.05407375060629593,0.024479423387460255,0.008765435752733614,0.002399671090481913,0.08760582131016803,0.00023846085392011785,0.00307453266566287,5.21988953457776e-07,0.01503727536624257,0.12111104544348687,0.008693690385433009,0.002741158996600077,0.005449202753333459,0.0003500400658047826,4.085487541552006e-05
Mauritius,0.5283713328147076,4.017564465425848e-05,0.1319334219799818,0.02541701903126971,0.002886047545996274,0.004173311370059767,0.2725228088909175,0.002494873166157972,0.00038726009057687543,0.00894786320995738,0.014602368018834853,0.002996580022343288,0.002716242594617688,0.0003058318944904928,0.0022043085170448348,5.552083896548178e-07
Mexico,0.6999669027368423,0.0006429633008636198,0.04158034835072498,0.00883652588615095,0.009119656519072691,0.09586964420023046,2.9830318277286556e-05,0.0815706884670143,0.03752914307378062,0.0013444571069784615,0.001301475551263561,9.017336428068872e-05,0.020882135561696415,1.0040018358868191e-05,0.001225519905130107,4.956393347194186e-07
Micronesia (Federated States of),0.14104193206260737,0.04791120708179655,0.5443664978032912,0.00041511705503356956,0.0766544593726488,0.0008261772487997479,0.0558007707766226,0.00011413229637584433,0.01824586638687724,0.0037762779249832933,0.06474837304749065,0.01477059755142932,0.02223958993058161,0.007559902455627889,0.0015283130364579173,7.859693762360097e-07
Monaco,0.5220406636394946,0.020298567188088222,0.0005773041868227112,0.17804632091609013,0.02698824255641445,0.043943081657925126,0.0999785068312966,0.01155498008965229,0.0011420854322045212,0.00599680084336382,0.007062224510692737,0.04382946664107588,0.006890120238433912,0.030769216035109993,0.0008822793806160435,1.3985271899060626e-07
Mongolia,0.059135420012966906,0.004301508235349037,0.3271946547625774,6.081414206339015e-07,0.021586225755422944,0.4201396442879411,0.12512381226847022,0.028954443429627424,0.0019794198903543485,5.036676495951508e-05,0.0006752481236382778,0.0006802126416276692,0.010036261697480143,2.3127027687890577e-07,0.00013770637055118986,4.236347336435306e-06
Montenegro,0.31709926667238114,0.06492445650525278,0.0006197260903425721,0.007935720222604959,0.020699937258773594,0.00015326088921478032,0.023509355798545767,0.00014149135856717638,0.233890966409584,0.01842919348257174,0.260910960515869,4.15759014993325e-05,0.0011931327973691134,0.03521563198584145,0.015224551316896873,1.0772794685685636e-05
Morocco,0.189378948620934,0.13483572367348406,0.498107463816482,0.03141245729309673,0.07579216380901684,0.023686971060931844,0.000127125463194805,0.0025133109995434944,0.0015412183749629453,0.0007330690312427301,0.031910428135255235,0.000432043596234462,0.008027367392090116,0.0014966438750748689,2.4722722342320564e-06,2.592586221736797e-06
Mozambique,0.6865132070841212,0.047478468698094016,0.05138184291490873,0.021489228203902488,0.02634331079256044,0.0006465209224587562,0.003511756926199028,0.02254087129763725,0.06694227133861037,0.038007188618635196,0.02444403686472976,0.0009085675758357723,0.0006309815319354492,0.005509687687276217,0.0036519823881674164,7.715492770745344e-08
Myanmar,0.5690374630221945,0.22414241928639977,0.06252772226317647,0.0025843541652574233,0.05053812346118203,0.003456041342808618,0.00030085784624883584,0.018323882316182715,0.0032326732981573353,0.006579406020808875,0.015807605978771528,0.024333646409648774,0.010298896171951429,0.0050606428424763055,0.0037755144839641164,7.510907712563812e-07
Namibia,0.11439278598209969,0.7234480993021161,0.043990262538892655,0.0002566944388044243,0.008473797775828296,8.030908793511467e-05,0.0004786761617356723,0.0009975942165023415,0.06205910346171442,0.006755532414609756,0.03443453285354369,0.0040189761749625475,3.9209931750112365e-05,9.192600573520009e-05,0.00048108110169969533,1.4185520703172406e-06
Nauru,0.28761222055307517,0.1217063313697023,0.028143443154993307,0.2597074220068572,0.0009612625040501756,0.041369743337553895,0.13421435002132806,0.003331452405316748,0.0037912023868637824,0.0162465547846485,0.022036234322184777,0.07351159450446758,0.005855088584491177,0.001342019139752275,0.0001620368075327815,9.044117182304465e-06
Nepal,0.4877439480856681,0.1387672267403548,0.09584898909228935,0.006171715042280192,0.015982914360587044,0.047984175078685076,0.00013997662593313913,0.13808293891858375,0.0007266754261400951,0.007680482869000118,0.014633895261292173,0.019643917177464283,0.00892030639805485,0.0024005571197329998,0.015253163873935372,1.91179299986991e-05
Netherlands,0.8307370426167495,0.022267071345712642,0.023931454066864442,0.09894370316344647,0.00039057096623914417,0.018609968248884397,6.73440333739476e-05,6.603982358974823e-05,0.0001121631644299093,0.0006977909131633375,0.002989148833667969,2.5663804062185385e-05,0.00025584284996996404,0.00021294843319263502,0.0006930366048534443,2.1113180018421723e-07
New Zealand,0.8231225617178348,0.013324943431107421,0.06899922589868557,0.0007951712963568835,0.002513140467369696,0.04652878542499051,0.037850417025072865,2.5977902275076843e-05,0.0003831540783751294,0.0012185846334339093,0.001144490753073885,0.00015314022586120231,0.0008454667565061052,0.0019042695852114835,0.0011893580971889973,1.3127066565097052e-06
Nicaragua,0.2882249197973218,0.11165400579337395,0.14211314728098615,0.015197358834219665,0.06357239015358422,0.0694475255881634,0.0860461757670851,0.05530311689128842,0.049298599876919064,0.035664871617248094,0.07513388627261566,0.0019199228946328107,0.00484320275107694,0.0012418849303272666,0.0003347729785720757,4.21857258535974e-06
Niger,0.8431570068942749,0.038525454513720386,0.04091192805092078,0.01168950074804755,7.060309577034464e-06,5.361871865205472e-05,5.131661980947179e-05,0.0012402955646997876,0.0015402565757743729,0.009517267208690103,0.04649225916781548,0.002340707539806501,0.0028224203181644253,0.0014649991713326358,0.0001664761548958822,1.9432443818563443e-05
Nigeria,0.7049242937988431,0.03134910057927514,0.005900876927187879,0.08969218328568705,0.11395926209191837,0.02183122830508207,0.0022804741643167345,0.026452826223237958,6.0949334202178805e-05,0.0007479177072882115,0.0025630767124509017,7.07199326721156e-05,0.00012737578438118613,1.104771605696446e-06,3.85450678595118e-05,6.531399176949349e-08
Niue,0.21826891684576605,0.06054647025261481,0.32509431747681067,0.00023555837077385682,0.08250072127919145,0.1987142756451463,0.004681860998718936,0.002249825491967006,0.0006112505078426597,0.0006336845852760737,0.0001267078171658147,0.011785098870490332,0.01799440221861619,0.0093797363613022,0.06689406871688126,0.0002831045614362624
Norway,0.9094389893772551,0.011819650194096532,0.013489212882177947,0.05406545940804942,5.485097431109355e-05,0.0005550229756710367,0.0021374359374912266,1.4328766910465446e-07,0.00012648071968775654,0.0037655735384131755,0.0009791186667837248,0.001483632281102938,0.00013668201538913187,0.00041688285206714214,0.001529752450294979,1.1124395397670105e-06
Oman,0.626772665153508,0.05789994965950728,0.14974077686025364,0.014396891938008492,0.04264642076367099,0.00023202129412354066,3.698393933410424e-05,0.04749313774468479,0.00039982090882891485,0.05426055553023622,7.687999719384918e-05,0.00026452667830217637,0.004822760770225831,0.0003237360218389302,1.661130808814638e-05,0.0006162614321949136
Pakistan,0.015590716509176835,0.11364924667296723,0.16450110138134594,0.03314093211675386,0.6591485576546581,0.0006837893607353781,0.0008121593063620413,0.0004258855922282773,0.00022465799291050334,0.003485939088723735,0.002142281528454207,7.71782293246626e-05,0.0047461846446899825,0.00085783774647068,0.0005132786681068597,2.535070917755844e-07
Palau,0.1434881171387396,0.07783159512681598,0.5502198672391776,0.0019598593411244763,0.09223648570785681,0.005612373207271738,0.024583822347322256,0.0016370005510006655,0.029332917328524673,0.0006280539096350519,0.0520257981280668,0.00043678473508865126,0.018288132964541036,0.0016891047799931886,2.6503151728341896e-05,3.584343113111022e-06
Panama,0.541719094311983,0.017217259626894577,0.09307148531353558,0.07637119589081637,0.04421238135565533,0.00592835981911381,0.10461521184193871,0.03861003290184169,0.015534865088785932,0.018565821772954356,0.03159419797837362,0.010040783173299497,0.0010367468775391343,0.001454457720109612,2.7366798336409975e-05,7.395288224276318e-07
Papua New Guinea,0.5749238057320817,0.08032412287478714,0.12235894253946135,0.023230994988955183,0.025140948548797216,0.03874757028136621,0.012238669363539187,0.07247817442372048,0.004499630446802967,0.0008948976343798492,0.002152987347442226,0.031263467384252897,0.005632084816555105,0.00031135035520609073,0.005782479172606774,1.9874090045586225e-05
Paraguay,0.5880513089913534,0.03383804092057729,0.004136974501154939,0.0585286228971662,0.009062717392230697,0.1792838264446305,0.030157022857766558,0.022013174787680875,0.00027946367371362284,0.006453293762204464,0.03746560257487285,0.02563379394606795,6.868414823284816e-05,0.004932426014951685,8.548928141992219e-05,9.557805976120506e-06
Peru,0.08849338791627143,0.022583940986636537,0.18659881585186872,0.0010666017745395984,0.006159729297304685,0.010910100256022879,0.5384886643230749,0.04605500298345587,0.0050038692269295275,0.06545911403748453,0.023061852658135897,0.00037812627216581436,0.0006955677012888121,0.004631629735154465,0.0004134649594023635,1.3202026412774262e-07
Philippines,0.0038630637665952386,0.01387428172685427,0.5554978357496172,0.002168204261849487,0.05813529465208871,0.015434185765675653,0.06608524733775786,0.0598395496228757,0.007822485829383864,0.010045412460279467,4.074839257933661e-05,0.166171970001334,0.0001435405985671545,0.03709881244135823,0.0037479828147827902,3.138457840108777e-05
Poland,0.5802597114326129,0.048006792947996625,0.1582409522261451,0.01497971791177411,0.01780733382901293,0.13740070783251662,0.007710788103956393,0.017538204817183246,0.0006705747419810305,4.4279110758134876e-05,0.00898075016057612,0.0025643724048219426,0.0016749938662135478,0.001329258182233726,0.0027906026724817973,9.597597358527236e-07
Portugal,0.8558282797820115,0.031152119764751702,0.045641247120662275,0.00640573482454308,0.0009830358410197488,0.018562910852938937,0.024010450533361382,0.002795006523426147,0.00028450561257270415,1.796620042056043e-06,0.005040680876178405,0.008375992048486531,3.932598775046249e-05,9.043042097670515e-06,0.00086980833979804,6.223035950354964e-08
Qatar,0.4194526028851702,0.05785892414382067,0.18910518915063726,0.006493435263108114,0.05888557544731706,0.09825856753041713,0.05145577034033904,0.005397602096027792,0.0015760705047881388,0.06124482125548079,0.02004127499708976,0.01847381139128953,0.00018360642415297983,0.0063212648258495555,0.0052486773784458495,2.80636606597292e-06
Republic of Korea,0.6477307438976149,0.04764656553779251,0.18002515259215915,0.004667136782313689,0.03391055748409169,0.0016625342219099889,0.0025321655497506194,0.02163208637456863,0.0021888238324893044,0.0532108403390643,0.00010248101342071958,0.0022313442497890667,0.0006560986750685054,0.0005423000402750422,0.0012610097569633774,1.596527285346078e-07
Republic of Moldova,0.028205322631873638,0.003040815963082577,0.025108827326875697,0.7100053526140062,0.02278460875930608,0.021037994170471513,0.018378113149269865,0.026869571833146123,0.004885019125031683,0.05436405575613658,0.0003145684587356458,0.01519464992883781,0.06420846793052866,0.003844931977564351,0.0017025330214376336,5.516735369586248e-05
Romania,0.05256300020376878,0.04123237190169587,0.011096956473878277,0.17302396576076062,4.978876189411417e-05,0.03548879308092802,0.07842021818606627,0.04859471296170059,0.006343543743920985,0.06038960201114202,0.024384683279982076,0.005699785649875883,0.4334713500861325,0.02463465053806635,0.004597357145120149,9.220215067561694e-06
Russian Federation,0.02168704290002062,0.0033697693122600107,0.19747850129700184,0.5259765827350736,0.07084162283316026,0.0001369107882202163,0.09184591449853077,0.000357925101947721,0.00016512777720410158,0.02564914369107899,0.004279473517945194,0.027195375505367717,0.006185918768436161,0.02437553572754263,0.0004136002574478655,4.1555288762365545e-05
Rwanda,0.8398770653222769,0.010850288148095162,0.0025385877847489717,0.007360151675722686,0.0010960706348014074,0.02136788745979456,0.016720275825570317,0.009733108016082943,0.062456583053396464,0.000718864264854602,0.016195368925993877,0.0063134865552732,0.0006566299712515611,0.001891476860736768,0.002213909952854211,1.024554854636253e-05
Saint Kitts and Nevis,0.04708534082659022,0.01705192937654649,0.013588488078770286,0.10075301999273935,0.026594916651502154,0.11164067448194107,0.2173436381478507,0.07891057491236529,0.018128170291844013,0.20148024392080816,0.01146768970721858,0.01572631092032382,0.1315691935986304,0.00850083083790416,0.00015619134121457146,2.786913750737243e-06
Saint Lucia,0.5204846279493258,0.026266125055903224,0.0006978684155873611,0.001841166013140382,0.007360642935462216,0.011231367529436485,0.02210671358727274,0.05137456350528844,0.017736586239620218,0.2450826451831469,0.015572398662624809,0.07244765217742569,0.004611057871801656,0.0014466840132311262,0.0017398072549719007,9.360576096358037e-08
Saint Vincent and the Grenadines,0.39610603860318094,0.09040725398522591,0.04634098485320478,0.022240574867731948,0.002200372305666858,0.18241455207936413,0.0027305959051085434,0.027109265476972868,0.051685363400724944,0.017500179977494108,0.030147262562684216,0.00325490923282924,0.125936910923046,0.0018654247055496813,1.2019377103513942e-05,4.829174411211659e-05
Samoa,0.2167727853794475,0.04856340024719316,0.438300932352524,0.015514531965119817,0.06389941187389463,0.015293646031264128,0.058458104719741125,0.011095908524206981,0.07067724798003916,0.0011410859766925218,0.04498090244448323,0.004683513008686845,0.00028634856622869833,0.0034010354022723953,0.006927893204591402,3.2523236144051728e-06
San Marino,0.575825545293307,0.03615844323449104,0.0016730327351027509,0.12527216023906212,0.021581612884065956,0.000756053962764557,0.12417250060205207,0.013720607211489958,0.021513216201697157,0.0028807825910975053,0.013215806267450055,0.047691921513153004,0.002201750303180073,0.007947761743431193,0.005388000447268183,8.047703873789631e-07
Sao Tome and Principe,0.3277889996134212,0.1931294956432368,0.0027631272319201027,0.00615639456036846,0.01817501931968987,0.0007277586102469039,0.0874546661584188,0.029204970514158973,0.11217243800950415,0.029285279117928345,0.06422278207146634,0.06854218432660138,0.06033704666789728,1.1583249411277372e-08,2.1578726475053114e-05,1.8247845417139974e-05
Saudi Arabia,0.31665451415731977,0.000583351324423922,0.029956044112617243,0.3739091663401482,0.0068831451170362785,0.21154005581440763,0.015876690222527957,0.002202717076140078,0.004338855814199254,0.012990998628274566,0.001411557149006396,1.698524082889085e-05,0.0004666886740996218,0.023091085321508557,9.817022457849912e-06,6.832798500368159e-05
Senegal,0.5419975918256347,0.11315859092539829,0.06221161110031891,0.11816697441429662,0.018722603538033563,0.06985376773766977,0.0007952226628545055,0.01503970442351864,0.05804280584060772,0.00015325881684113743,0.00020623630868733545,0.0005169218850058176,1.0039296028881653e-05,0.0006267371058217997,0.0004975121380667567,4.219812155337255e-07
Serbia,0.31002184219274537,0.06025688759257535,0.00140418607022447,0.004568580006056627,0.02628414300727067,0.00031918329019237513,0.021366677756871167,9.541780447555948e-05,0.23184970337579514,0.018692018745946507,0.25986152318491873,1.2618674461640309e-05,0.0012189370186629167,0.014001322141970132,0.05003416232266086,1.279681517242312e-05
Seychelles,0.2746509210414997,0.0030945346395509807,0.11217364454769907,0.1857493372791173,0.003784132037564982,0.13261484509395674,0.11452672756093323,0.0258402193131685,0.015650686576992742,0.018675192220048834,0.0016574820507663632,0.03651754268380408,0.06454085873954578,0.0010317111294366333,0.00948973537355407,2.4297123610647053e-06
Sierra Leone,0.8855047539964709,0.0011913145987459126,0.04711695226260349,0.0020489789635418846,0.0022939175874371457,0.009360723875838807,0.005927276860516112,0.027082024160084428,0.005081848776448194,0.002508552403441588,0.003210745267330334,0.006063151090025659,2.1474226371100136e-05,0.0003318970727058598,0.0022154512712380795,4.093758720049694e-05
Singapore,0.7737924735809489,0.0004044271162562232,0.0026737570109925317,0.03286707175492896,0.006741447222154825,0.019566257701311065,0.10080413704268444,0.002976211913362733,0.0005542430452933001,0.005472610988298619,0.0008667007473663731,0.00955109689392497,0.04201701601336868,0.00010346628614058208,0.0016081463538474934,9.363291201147932e-07
Slovakia,0.5981683576339581,0.00448672953585331,0.1360039599167465,7.68157112460978e-06,0.008693083300395543,0.16204054071688861,0.0012906927088618524,0.05254910754980785,0.0013205405445446416,4.88109456976988e-06,0.0012440346975594386,0.00036329089706344094,0.02416379713949915,0.008236375332104058,0.0014260958235129762,8.315375101295382e-07
Slovenia,0.7689761595484214,0.039830501176789726,0.07846397221760637,0.043446461736734165,0.010049423874871457,0.030497892913191153,0.017984448350186238,0.00197502432161315,4.2967553421624974e-06,3.6650475400345244e-06,0.0020105528815123363,0.000432757998862444,0.00529161837681507,0.0008544181444461713,0.00017673380543484172,2.072850633477411e-06
Solomon Islands,0.1821753453724638,0.01103435544081869,0.5998405210634684,0.00035450582502295856,0.06993458304951526,0.005159778494790015,0.030392218372299246,3.904712358444371e-05,0.011408570762775926,0.01020224060974979,0.00032383396216344157,0.05359800220579317,5.851611413191935e-06,0.02227807200566234,0.0032494902815707674,3.5838189085029087e-06
Somalia,0.7261859462917896,0.08086123865543107,0.01984628614014531,0.014864375624413898,0.006553581023613008,0.00018504097904065817,0.005580479151907747,0.055983127679090576,0.04255118290813801,0.040260918094560214,0.0005924528902922614,0.0009697802684418986,0.0031387159652728268,0.002325102658982149,0.00010155186673038465,2.1980215035273262e-07
South Africa,0.12795907853832042,0.7410413263468096,0.012586320963215304,0.00876992456244715,0.017327857717898416,0.0023368704058444297,0.0001388785018583605,0.0021964340046032216,0.03287862464690203,0.020331961441502733,0.020668702396582035,0.012638505076959006,9.833586303787085e-05,0.0005625692314502813,0.00045173797234911097,1.2872330220053114e-05
Spain,0.8803808041646081,0.018171035778450202,0.007244759598222168,0.06316682402293007,0.0004302783403645586,0.00825508058197589,0.008691552065588746,0.0015112613236927812,0.0006316220299859592,0.0015455545718034635,0.0010338149965902323,0.005066903368998021,3.336474238574285e-05,0.003754760654276915,8.238179615514764e-05,1.963972014900331e-09
Sri Lanka,0.22605121615184595,0.05728735153733375,0.010298073698993764,0.00020713335701154093,0.00018268263275468002,0.004811964446346006,0.06672028127975302,0.23787226856863614,0.0014792402584290153,0.03888171494998499,0.03838419974436764,0.12169623529474335,0.06590472506822544,0.04965214465726334,0.08048608401525563,8.468433905581587e-05
Sudan,0.5636221312016453,0.09081097764739515,0.029937607803950227,0.006846717066424494,0.006673882510481568,0.15946498581275528,0.08163440052489773,0.0016998958644027925,0.03683424358653641,0.0023732316205047513,0.016196527031567723,0.0011805332906085883,0.0012290696018664661,0.00028453104985297806,0.0012112613679299625,4.019180739703074e-09
Suriname,0.01105009322170887,0.08955345125400178,6.919247455203136e-05,0.40207039139321116,0.009025036812271708,0.06848394080653612,0.04939707888479678,0.008826306006274452,0.12676494205784805,0.02576417680780763,0.021706438443876833,0.09334064233995833,0.09103201930991425,0.0024244244781153577,0.00042132239992172563,7.054330920488977e-05
Swaziland,0.33293047621354455,0.5627253990168254,0.03539996313030427,0.0016205389501821076,0.0039656795324766875,0.0011743683335928162,0.032958110331268005,9.034857911118668e-05,0.01688419798358,0.0029361857666629918,0.007908724253861068,2.47433219412117e-05,6.736570761318069e-05,0.001252378007493533,6.069007239495934e-05,8.307991481145965e-07
Sweden,0.8639877350908662,0.00451235672926918,0.007251876630232325,0.09635648465386379,0.004530165381072829,1.0244633606086221e-05,0.007853957065050645,0.0013997390118224058,4.91893099718488e-07,0.006526676604692954,0.0001852033277938054,0.002608292728095439,2.9180494911610116e-05,0.0019072496191199497,0.0028401443142795717,2.0182222341051283e-07
Switzerland,0.9166760067436874,0.010376281874144792,0.0007675784576489224,0.038711818164025795,4.674486575045011e-05,0.018422201131559384,0.0016042960364866204,0.008690615584896673,0.0003633308041111351,0.0025825942921424,0.0007790344757763004,3.683832017440514e-06,8.836892363607858e-07,0.0003346694008969094,0.0006369346026163169,3.3260450031988286e-06
Syrian Arab Republic,0.23443371071921607,0.08357566027044629,0.4803181819308459,0.03142958311423572,0.07278467534071434,0.04538134311175391,0.018252651280581594,5.334470674037976e-05,0.009612605825710654,0.01757615540531811,0.0013173791705028152,0.004098828592485697,0.0006426037142621038,0.00016369595674434984,0.0003571283709798829,2.4524894622197516e-06
Tajikistan,0.09495925569054077,0.1757740584291729,0.2482249077653275,0.2909737169356475,0.036798922194134207,0.03215041174949572,0.0008993697233777426,0.1010617214706292,0.001655576160278386,0.0070943305521138506,0.0026185348845700067,0.0016750523241068598,0.0009831446375324425,0.0006343181052281147,0.004490875381160134,5.803996684529252e-06
Thailand,0.06608078411472681,0.031001303577957988,0.05229544594333531,0.04197604089569114,0.011813715212638727,0.006599803409522787,0.23081937999739985,0.2547280786141395,0.09863695148591946,0.0036839554870716318,0.029593231843322222,0.10566270447403826,0.035951862329922,0.01140017814163303,0.019755746602041463,8.178706398446029e-07
The former Yugoslav Republic of Macedonia,0.4342614203455422,0.0024938295467213435,5.1001079132111544e-05,0.0045970107658617546,0.002196755597071597,0.274655892658141,0.20039458836769486,0.02428343571684814,0.025415734587769242,0.007426396255076538,0.0026252173199615867,0.00013367296127766157,0.02129700738574894,0.00016353246139364262,1.2544365812245686e-06,3.250515178155161e-06
Timor-Leste,0.43618694337862224,0.022910296648177352,0.09068321121495564,0.0006666299814978266,0.011908453539943072,0.009184866876501493,0.06691913146133137,0.1058974356284898,0.14461799005189271,0.024028310193155537,0.011605235757844272,0.05752488468919771,0.01604255875652145,0.0017970991868180345,2.6602984500404557e-05,3.4965055112913446e-07
Togo,0.683923393935946,0.009204600681333022,0.03792832214793571,0.11058302609547287,0.010960207987197568,0.05238379225449565,0.00720844141396502,0.016088413407969446,0.05659793569699508,0.008692829717414387,0.0009269119776236184,0.003155789895633272,0.0013175226866866878,0.00015254024525754675,0.00087600599524494,2.6586082904280747e-07
